frame,hops_from_anchor,anchor_frame,err_m,est_lat,est_lon,gt_lat,gt_lon
2800,124,4040,112.26818867788015,43.521516317824464,-5.622170097140691,43.5213168871048,-5.62353347351159
2810,123,4040,108.55459559772447,43.52150382477246,-5.622228466395488,43.521313023294,-5.62354730733943
2820,122,4040,104.63824271510805,43.52149143635972,-5.622285583949903,43.5213101021861,-5.62355755028253
2830,121,4040,100.86863948666803,43.521479403516906,-5.622341673662763,43.5213070392102,-5.62356847318051
2840,120,4040,97.06316746968898,43.52146770558302,-5.622397879485837,43.5213042119947,-5.62357902344264
2850,119,4040,93.85577395417523,43.5214568022424,-5.622449615362501,43.5213005943634,-5.62359222169426
2860,118,4040,91.29193236444767,43.52144873912413,-5.622488743830238,43.5212984398216,-5.62360056210518
2870,117,4040,89.39821463822175,43.52144220793463,-5.6225203176512135,43.5212961787076,-5.6236093678702
2880,116,4040,87.56654562003581,43.521436015907604,-5.622548608208072,43.5212942580079,-5.62361566969193
2890,115,4040,85.78670228700894,43.521430140494715,-5.622575740419152,43.5212927754541,-5.62362149292826
2900,114,4040,84.4452964073721,43.52142551628324,-5.622597284939845,43.5212911369826,-5.62362689409882
2910,113,4040,83.69897604489381,43.52142324203812,-5.622608292701599,43.521290644283,-5.62362894932262
2920,112,4040,83.7073191912979,43.52142388366485,-5.6226089956360275,43.5212907361203,-5.62362962114905
2930,111,4040,83.86303941670359,43.5214244597748,-5.6226066039478795,43.5212911737861,-5.62362915522779
2940,110,4040,83.1789665350725,43.521423812955064,-5.622615859552302,43.5212907240579,-5.62362984841482
2950,109,4040,82.791484097538,43.52142164739818,-5.622622012825386,43.5212899410431,-5.62363146786817
2960,108,4040,82.08608265767278,43.521419150589495,-5.622635005637519,43.5212893105875,-5.62363604399975
2970,107,4040,80.41786573868518,43.52141592183911,-5.622661619745944,43.521288764636,-5.62364232507525
2980,106,4040,77.70827883920855,43.52141149671883,-5.622704291853597,43.5212883249825,-5.62365187960202
2990,105,4040,74.50925112846267,43.5214060498438,-5.622759576407734,43.5212875376499,-5.62366805282121
3000,104,4040,71.1249565595589,43.52140044610392,-5.622813238076203,43.521286928029,-5.62368035377411
3010,103,4040,68.06875374391542,43.521395070323194,-5.622862511998594,43.5212862308202,-5.6236923184842
3020,102,4040,65.48042645802563,43.52138998586184,-5.6229089528538365,43.5212851857952,-5.62370718099006
3030,101,4040,62.731895342977225,43.52138519524414,-5.622953812541049,43.5212844947546,-5.62371846026322
3040,100,4040,60.13584559918271,43.52138075533232,-5.622997121268369,43.521283873003,-5.62373003773626
3050,99,4040,57.87814371183521,43.52137635465239,-5.62303904858076,43.521283206498,-5.62374447321454
3060,98,4040,55.456842910329726,43.521372089718916,-5.623079920059211,43.5212825737123,-5.62375576704224
3070,97,4040,53.11166005388716,43.52136788566385,-5.623119966033686,43.5212819611445,-5.62376718355505
3080,96,4040,51.09713232896425,43.52136361743967,-5.623158930026053,43.5212810724483,-5.62378162890929
3090,95,4040,48.911651994841975,43.521359559887436,-5.623196941467876,43.5212803901801,-5.6237929676325
3100,94,4040,46.82188980905242,43.52135582098491,-5.623234107277798,43.5212800284512,-5.62380466670372
3110,93,4040,45.09307383368822,43.52135185510387,-5.623269890927555,43.5212791684713,-5.62381946091999
3120,92,4040,43.13049965153337,43.521347882158445,-5.62330477397035,43.521278463655,-5.62383045144282
3130,91,4040,41.30416567626163,43.52134411485648,-5.623338549508672,43.5212777166211,-5.62384198775587
3140,90,4040,39.749318955487574,43.52134045436946,-5.62337187296921,43.5212769066719,-5.62385644766574
3150,89,4040,38.082779206937026,43.521337031540526,-5.623402526408263,43.5212764186326,-5.62386685199668
3160,88,4040,36.82984206608442,43.52133453389236,-5.623426539331727,43.521275981652,-5.62387560492588
3170,87,4040,35.976117463786046,43.52133255406829,-5.623446011099538,43.5212755343912,-5.62388471064042
3180,86,4040,35.07701646909804,43.521330661873414,-5.623463639782403,43.5212751908241,-5.62389140603058
3190,85,4040,34.23597193052979,43.52132888587203,-5.6234803279086325,43.5212747550772,-5.6238978400827
3200,84,4040,33.63435796430357,43.52132761038202,-5.623493558149543,43.5212745964181,-5.6239037743288
3210,83,4040,33.264272865170206,43.5213268857618,-5.623500611504333,43.5212743319407,-5.6239062836826
3220,82,4040,33.16918936276809,43.521326839555364,-5.623502524732369,43.5212742404462,-5.62390698906282
3230,81,4040,33.27360374273155,43.52132764342768,-5.623500931337302,43.5212745020452,-5.62390657538584
3240,80,4040,33.317617799635144,43.521327863667636,-5.6235009413945525,43.5212745228798,-5.62390708981779
3250,79,4040,33.142125228474534,43.5213270935925,-5.623504348398497,43.521274188565,-5.62390839613625
3260,78,4040,32.91632417210403,43.52132590801283,-5.623511421495931,43.521273588265,-5.62391277227019
3270,77,4040,32.27198177917975,43.521324088593545,-5.623524830441903,43.5212729669247,-5.62391836774347
3280,76,4040,31.179262164201617,43.52132126811564,-5.623546815775525,43.5212721030382,-5.62392708362246
3290,75,4040,30.03443364005291,43.52131766436544,-5.6235764805457125,43.5212709190922,-5.62394293595556
3300,74,4040,28.566215028711596,43.521314069302655,-5.623606855927924,43.5212699293065,-5.62395547471419
3310,73,4040,27.217287139475047,43.52131057609074,-5.623635625422299,43.5212688300701,-5.62396785631481
3320,72,4040,26.310134404377365,43.52130730494807,-5.623661856580603,43.5212675181688,-5.62398314891782
3330,71,4040,25.144710967175264,43.52130424043686,-5.623686894231846,43.5212663815122,-5.62399399360323
3340,70,4040,24.067872229829593,43.52130137544071,-5.623711338634706,43.5212654142061,-5.6240053508056
3350,69,4040,23.260941592110107,43.52129856837734,-5.623735383681994,43.5212643612311,-5.62401966494783
3360,68,4040,22.21034281549226,43.5212957219225,-5.6237590843064424,43.5212634092082,-5.62403060530575
3370,67,4040,21.229045885816774,43.52129289465111,-5.623782573920782,43.521262265561,-5.62404215626784
3380,66,4040,20.50464255697252,43.52129010582767,-5.623805717408604,43.5212611766734,-5.62405658723189
3390,65,4040,19.562899297436086,43.521287403274094,-5.623828262770575,43.5212600284342,-5.62406765984376
3400,64,4040,18.661238097196318,43.52128470422242,-5.623850579193885,43.5212590960811,-5.62407905109586
3410,63,4040,18.023969540540882,43.52128213724406,-5.623872746326463,43.5212578534005,-5.62409351105297
3420,62,4040,17.08249243401365,43.521279435358785,-5.623894872470301,43.5212568636833,-5.62410419751589
3430,61,4040,16.19782775192911,43.521276702250184,-5.623917213563232,43.5212557151014,-5.62411578250291
3440,60,4040,15.579736645976352,43.521274090503894,-5.623938212372378,43.5212544957913,-5.62412932127464
3450,59,4040,14.837310914611187,43.52127191676756,-5.623955826762504,43.5212537203154,-5.62413791812284
3460,58,4040,14.266443577330117,43.52127007648221,-5.623970632032674,43.5212530231752,-5.62414580051722
3470,57,4040,13.91286205353277,43.521268617761265,-5.623983896316668,43.5212524212988,-5.6241548027231
3480,56,4040,13.353728813076824,43.52126734249899,-5.623996755339306,43.5212520272898,-5.62416083452232
3490,55,4040,12.913684308423948,43.52126600158693,-5.624007531079341,43.5212515637861,-5.62416626869106
3500,54,4040,12.735029864474123,43.521265014112785,-5.6240136114317965,43.5212509338104,-5.62417018012094
3510,53,4040,12.609112862435012,43.52126463298524,-5.624016171456385,43.5212508053754,-5.62417121140744
3520,52,4040,12.650584511263963,43.52126541782299,-5.62401531188484,43.5212512330353,-5.62417080829284
3530,51,4040,12.734204354862579,43.52126608771332,-5.624014197506549,43.5212514634506,-5.62417066102342
3540,50,4040,12.673626817344145,43.521265475766384,-5.624015944080266,43.5212512235088,-5.62417171648218
3550,49,4040,12.531244520837548,43.52126444004073,-5.624019931081867,43.5212506339003,-5.62417400270527
3560,48,4040,12.353669843879894,43.52126283629967,-5.62402800035507,43.5212495888067,-5.62417994972274
3570,47,4040,11.802530235329886,43.521260461194736,-5.624042472205694,43.5212482466813,-5.62418771457165
3580,46,4040,10.956765973400945,43.52125707281943,-5.624063841550963,43.5212468201892,-5.62419884127053
3590,45,4040,10.321430970310542,43.52125329480827,-5.624088045258294,43.5212447010116,-5.62421536210441
3600,44,4040,9.410640642195913,43.52124961846753,-5.624111222018631,43.5212432120152,-5.62422747068567
3610,43,4040,8.620828469660866,43.52124607237956,-5.624132636836838,43.5212414737565,-5.62423924768637
3620,42,4040,8.150011768536766,43.52124266887636,-5.62415333061996,43.5212393608156,-5.62425419408377
3630,41,4040,7.3610738443286845,43.52123950322767,-5.62417380371501,43.5212378736697,-5.62426496882727
3640,40,4040,6.654322858285892,43.52123643589952,-5.624193815876333,43.5212364340874,-5.62427625308177
3650,39,4040,6.210320053396687,43.52123345531943,-5.624213508067818,43.5212345547147,-5.6242904297924
3660,38,4040,5.542618266592225,43.52123054822732,-5.624233033203096,43.5212332593989,-5.62430159615831
3670,37,4040,4.898714132386939,43.521227503308154,-5.624252566241928,43.5212317447019,-5.62431297150903
3680,36,4040,4.545578149841572,43.521224454866925,-5.624271353633374,43.5212295571263,-5.62432722526649
3690,35,4040,3.976719869770463,43.52122138368314,-5.624289811243786,43.5212279351717,-5.62433824132917
3700,34,4040,3.461767181639735,43.52121855558275,-5.624307866315384,43.5212264634463,-5.62434934269956
3710,33,4040,3.234741944746929,43.52121574116126,-5.624325755413501,43.5212246022354,-5.62436392038762
3720,32,4040,2.7668552598099234,43.52121312650786,-5.624342226614831,43.5212232368766,-5.62437353987159
3730,31,4040,2.5104547174752248,43.52121116528182,-5.624355232011219,43.5212221850666,-5.6243823669563
3740,30,4040,2.399769458135243,43.52120947219539,-5.624366177418055,43.5212207530232,-5.62439151161272
3750,29,4040,2.2352601350154195,43.52120789706141,-5.62437605683605,43.5212199682949,-5.62439818581401
3760,28,4040,2.071737881369237,43.521206333457776,-5.624385438939777,43.5212189364973,-5.62440432396909
3770,27,4040,2.033638780708942,43.521205125249224,-5.624392618162343,43.5212181972078,-5.62441021763726
3780,26,4040,1.9922718649832212,43.52120452190169,-5.62439629174329,43.5212178999705,-5.62441268634877
3790,25,4040,2.0046572235034774,43.52120452866856,-5.6243969349815295,43.5212179890664,-5.62441343280848
3800,24,4040,2.0592807508856525,43.52120460933552,-5.624396219780315,43.5212184128196,-5.62441320382941
3810,23,4040,1.8816957086875012,43.521204911767924,-5.62439893736803,43.5212181352519,-5.62441345838693
3820,22,4040,1.8773261577710911,43.52120414738326,-5.624401139103233,43.5212178653602,-5.62441466691589
3830,21,4040,1.926778243912604,43.5212034362912,-5.624404846166587,43.5212175341296,-5.62441869456587
3840,20,4040,1.8702687056454104,43.521203246151,-5.624412225377746,43.5212177238351,-5.62442398138143
3850,19,4040,1.7772327847862883,43.521203423002234,-5.624424729215956,43.5212183088518,-5.62443268708878
3860,18,4040,1.8038265999796617,43.52120398018954,-5.624441739035814,43.5212194322811,-5.62444846750625
3870,17,4040,1.7813172228451184,43.52120462670267,-5.6244590972346735,43.5212205741466,-5.62446091536181
3880,16,4040,1.8325896798179169,43.52120525781059,-5.624475166700139,43.5212216731773,-5.6244768822276
3890,15,4040,1.8810876331715676,43.52120567163941,-5.624490162659433,43.5212225070453,-5.6244881571412
3900,14,4040,1.9558917116460355,43.52120594244206,-5.624504655178469,43.5212231006974,-5.62449943980393
3910,13,4040,1.9977562300311897,43.521206211364245,-5.624518394590725,43.5212239286714,-5.62451445482483
3920,12,4040,2.0832564465825607,43.521206574837144,-5.624532348021282,43.5212246169706,-5.62452549367052
3930,11,4040,2.177164976551624,43.52120713379734,-5.624546211464334,43.5212253199364,-5.62453628856928
3940,10,4040,2.2185421503616145,43.52120773611328,-5.624557643557072,43.5212266262863,-5.62454888377717
3950,9,4040,2.270680393255799,43.52120818384055,-5.624566845163138,43.5212271317335,-5.62455642870992
3960,8,4040,2.3444511245609205,43.521208458759475,-5.62457490977771,43.5212276935167,-5.62456308085924
3970,7,4040,2.3491983447662004,43.52120868876098,-5.624582695751521,43.5212282701035,-5.62457184416251
3980,6,4040,2.431067495740333,43.52120886343338,-5.624589626178674,43.521228628954,-5.62457681844727
3990,5,4040,2.4659629869762894,43.521209056245574,-5.624594048227274,43.5212288657431,-5.62458037509618
4000,4,4040,2.4908736678201664,43.52120914615518,-5.624595973689868,43.5212292608487,-5.62458245586316
4010,3,4040,2.473311028181014,43.521209525765805,-5.624595779041838,43.5212295105225,-5.62458239022123
4020,2,4040,2.513580369145374,43.52120990939235,-5.624596980374163,43.5212298085822,-5.62458226399383
4030,1,4040,2.475839473467401,43.52121228877871,-5.624601622543452,43.5212298815722,-5.62458285744197
4040,0,4040,2.4113800951411664,43.521214958971875,-5.624604484074766,43.5212306558832,-5.62458389734092
4050,1,4040,2.3133290487100955,43.52121794137494,-5.624604595630844,43.5212326663644,-5.62458437316275
4060,2,4040,2.3270096667365356,43.52122330831703,-5.624604593685514,43.5212384802073,-5.62458476238362
4070,3,4040,2.2356507983026344,43.52123182626709,-5.624604606708285,43.5212459273818,-5.62458488565735
4080,4,4040,2.1058684907351717,43.52124287246397,-5.624604730953813,43.5212551316622,-5.62458486172093
4090,5,4040,2.238208472246454,43.52125403472162,-5.624605005537686,43.5212679295868,-5.62458496413002
4100,6,4040,2.085521141745359,43.52126472542585,-5.624605364083601,43.5212763794313,-5.62458513485124
4110,7,4040,1.9906163204888816,43.52127468272801,-5.624605765490671,43.5212848006974,-5.62458543191791
4120,8,4040,2.0887690321632078,43.521284420800185,-5.624606157873058,43.5212960345104,-5.62458583335504
4130,9,4040,1.961449315276212,43.521294290967646,-5.62460641311198,43.5213040035111,-5.62458613864477
4140,10,4040,1.8864431770449916,43.52130400183244,-5.62460657976619,43.521312123702,-5.62458606848955
4150,11,4040,1.9686662127586678,43.52131384388234,-5.624606880686806,43.5213233953473,-5.62458635487587
4160,12,4040,1.889621532630684,43.52132350285527,-5.624607231061575,43.5213313520124,-5.62458647441615
4170,13,4040,1.8359201498341422,43.52133328933526,-5.624607729443401,43.5213394844703,-5.62458665071388
4180,14,4040,1.88089261790459,43.52134211758074,-5.62460816221657,43.521349102429,-5.62458694496873
4190,15,4040,1.832268815778189,43.52134904508101,-5.62460848445867,43.5213546099194,-5.62458712199895
4200,16,4040,1.8043644028471886,43.52135489524159,-5.624608470025711,43.5213598081788,-5.62458716812323
4210,17,4040,1.8406817836974891,43.521360367562224,-5.624608492197264,43.5213661165033,-5.62458711146033
4220,18,4040,1.8188799829547766,43.5213654766011,-5.624608659247638,43.5213700276027,-5.6245870176759
4230,19,4040,1.8005632237527704,43.52136953772273,-5.624608812791926,43.5213731521234,-5.62458707048723
4240,20,4040,1.8252360172626163,43.521371617760146,-5.6246089589331,43.5213753977483,-5.62458695600359
4250,21,4040,1.81952067967999,43.52137188555267,-5.624608856970859,43.5213757238388,-5.62458694607935
4260,22,4040,1.800423319760786,43.52137188431938,-5.624607923706311,43.521375854604,-5.62458630156838
4270,23,4040,1.7771561902338473,43.52137209400009,-5.624607521721334,43.5213761617789,-5.62458623202747
4280,24,4040,1.803802435916277,43.52137232666617,-5.624608205479001,43.5213768747509,-5.6245867572817
4290,25,4040,1.817577120321236,43.52137388376068,-5.6246089005509825,43.5213785039018,-5.62458730368412
4300,26,4040,1.834029703360999,43.521378186582375,-5.624609263090268,43.5213836143679,-5.62458781055486
4310,27,4040,1.8110690924876205,43.521385688150076,-5.624609329587654,43.5213902583103,-5.62458779649547
4320,28,4040,1.7688262050733863,43.521396214140296,-5.624609484655922,43.5213986009995,-5.62458782010108
4330,29,4040,1.8177156240198349,43.521407610769884,-5.624609614930577,43.5214114770552,-5.62458773640634
4340,30,4040,1.8024037510178408,43.52141846200605,-5.6246097555807895,43.5214202039182,-5.62458755599712
4350,31,4040,1.7882082084445854,43.52142842003236,-5.624609933057672,43.5214288496029,-5.62458778765814
4360,32,4040,1.8024648513301873,43.52143797515934,-5.6246099664258224,43.5214400780701,-5.62458782560669
4370,33,4040,1.7882991362839145,43.52144742626113,-5.624609840761888,43.5214482445901,-5.62458771506914
4380,34,4040,1.7793402185337155,43.521456929062744,-5.624609626189442,43.5214561495118,-5.62458760895026
4390,35,4040,1.792036627824356,43.52146627321052,-5.624609444296455,43.5214671098358,-5.62458727353327
4400,36,4040,1.7856697121733698,43.52147560698458,-5.624609243631157,43.521474939059,-5.62458714092601
4410,37,4040,1.7938009564793975,43.52148491964734,-5.624609094720725,43.5214831326161,-5.62458700916939
4420,38,4040,1.7744242102014154,43.521494370331006,-5.6246090132522815,43.521494228023,-5.62458703154628
4430,39,4040,1.784105525279082,43.5215037938492,-5.624608843796816,43.5215023109643,-5.62458683608526
4440,40,4040,1.8005350428088358,43.52151318819886,-5.624608503444357,43.5215102952483,-5.62458655707125
4450,41,4040,1.784629753889133,43.521522527906995,-5.624608178356481,43.5215212627015,-5.62458613829034
4460,42,4040,1.7991021965265481,43.52153192613606,-5.6246080361268715,43.5215290464172,-5.6245861044769
4470,43,4040,1.8196926216421252,43.52154096788879,-5.624607831336775,43.521536684085,-5.62458607579101
4480,44,4040,1.7817949168303695,43.52154795046075,-5.624607628339807,43.5215451032605,-5.62458590646392
4490,45,4040,1.78404260137178,43.521553802685695,-5.624607484377522,43.5215503031985,-5.62458591596287
4500,46,4040,1.7807248263358435,43.52155912966503,-5.624607295795045,43.5215554097926,-5.62458583990036
4510,47,4040,1.7577368400058453,43.521564365124895,-5.624606996634936,43.5215613209892,-5.62458562926937
4520,48,4040,1.7629607890149468,43.52156866024609,-5.624606846137656,43.5215647772546,-5.62458567220369
4530,49,4040,1.780168313813953,43.521570815840995,-5.624606604947528,43.5215665836717,-5.62458533751922
4540,50,4040,1.7759776652053982,43.52157112411465,-5.6246064335601424,43.5215675917218,-5.62458497778776
4550,51,4040,1.7597681292990122,43.52157120782591,-5.624605806092789,43.5215677368451,-5.62458453705529
4560,52,4040,1.7199196433070025,43.5215710509122,-5.624605401810708,43.5215679465286,-5.62458452897407
4570,53,4040,1.7064214324277818,43.521570472499604,-5.624606333203808,43.5215684746611,-5.62458537336475
4580,54,4040,1.7177677811704044,43.52157136942714,-5.624606995486584,43.5215699495735,-5.62458580504723
4590,55,4040,1.7075134291429246,43.52157465413629,-5.624607643048495,43.5215732894325,-5.62458657325726
4600,56,4040,1.6873520303936391,43.5215809217233,-5.624608346936889,43.5215809902555,-5.62458744323841
4610,57,4040,1.6859131372614093,43.52159020621594,-5.624609255659198,43.521589553526,-5.62458838897488
4620,58,4040,1.6863966101104768,43.52160065733812,-5.624610047302519,43.5215988353197,-5.62458930687611
4630,59,4040,1.6599999289352185,43.521610591545276,-5.624610771061613,43.5216111933167,-5.62459022274523
4640,60,4040,1.6436865330743287,43.521619810649476,-5.624611451002725,43.5216195345329,-5.62459109159218
4650,61,4040,1.656311266611871,43.52162866437178,-5.624612021508995,43.5216278259582,-5.62459153473483
4660,62,4040,1.6586598976849667,43.521637248683064,-5.624612692915961,43.521639045174,-5.62459229434383
4670,63,4040,1.6509850708347882,43.5216458393679,-5.624613468713218,43.521646993787,-5.6245930773694
4680,64,4040,1.6476235252126032,43.521654269581745,-5.6246144210715,43.5216552508755,-5.62459405422557
4690,65,4040,1.6651540108906042,43.52166271190396,-5.624615284659302,43.521666217437,-5.6245952302053
4700,66,4040,1.6622397572495229,43.521671168295626,-5.624616001411902,43.5216741859915,-5.62459583348326
4710,67,4040,1.641680205662569,43.5216790619303,-5.624616744377779,43.5216815361034,-5.62459669450894
4720,68,4040,1.670111525891851,43.52168525978156,-5.624617460144764,43.5216897379365,-5.6245977129762
4730,69,4040,1.650072636864819,43.521690541638264,-5.624618051894091,43.5216946388206,-5.62459840621065
4740,70,4040,1.644790209575186,43.52169540299877,-5.624618529363628,43.5216995080772,-5.62459895492874
4750,71,4040,1.6758103662338186,43.521700051920185,-5.624618907122784,43.5217055389539,-5.62459957434548
4760,72,4040,1.6458619112083106,43.52170370101103,-5.624619077208266,43.5217085983835,-5.62459983833129
4770,73,4040,1.6570056594718872,43.52170565232705,-5.624619298432509,43.5217106704428,-5.62459997212
4780,74,4040,1.6743266007326834,43.52170621805134,-5.624619257908453,43.5217117433787,-5.62459996564559
4790,75,4040,1.6134336596928154,43.52170679216841,-5.624618053758495,43.521712005406,-5.62459940331706
4800,76,4040,1.6826474825602455,43.52170471396029,-5.624617248177761,43.5217122972118,-5.6245992156537
4810,77,4040,1.718026373004008,43.52170262625603,-5.624616934740514,43.5217126106063,-5.62460070476811
4820,78,4040,1.752105164959383,43.521702420035986,-5.624618320003874,43.5217135057107,-5.62460291128968
4830,79,4040,1.8712406374936006,43.52170306782101,-5.6246223253886045,43.5217164988152,-5.62460838545074
4840,80,4040,2.12123850059322,43.521704429378836,-5.624629399340684,43.5217206274114,-5.6246155579867
4850,81,4040,2.463531962712962,43.521706463637614,-5.624639819525455,43.521725854353,-5.62462511100259
4860,82,4040,2.9194973029700746,43.52170885321718,-5.624650558912397,43.5217336178516,-5.62463865298759
4870,83,4040,3.2847276903639937,43.521711165831796,-5.624660672328636,43.5217392456727,-5.62464816902366
4880,84,4040,3.6204426452649057,43.5217132209874,-5.624670116412151,43.5217443427057,-5.62465709265121
4890,85,4040,4.077975993520603,43.52171506667695,-5.6246792648419754,43.5217508775219,-5.62466862111829
4900,86,4040,4.422981020447846,43.52171687939483,-5.624688208756538,43.5217558770635,-5.62467772050009
4910,87,4040,4.767188086695371,43.521718676613816,-5.62469706106523,43.5217607913306,-5.62468635391371
4920,88,4040,5.2320114592263645,43.521720448633396,-5.624705955024258,43.5217670361225,-5.62469738663912
4930,89,4040,5.547712792531453,43.52172207527292,-5.624713949432766,43.521771520331,-5.62470535817417
4940,90,4040,5.793909156176894,43.52172335249997,-5.624720417163469,43.521775000498,-5.62471154003072
4950,91,4040,6.116454365552541,43.52172438171983,-5.624725853573876,43.5217791043525,-5.62471904254859
4960,92,4040,6.331140561830055,43.52172541848234,-5.624730899599061,43.5217820997531,-5.62472445458859
4970,93,4040,6.497217219136311,43.521726434332166,-5.624735593138567,43.5217846188849,-5.62472925997118
4980,94,4040,6.673511289477543,43.52172728571856,-5.624738901001919,43.5217870945139,-5.62473324650636
4990,95,4040,6.729778867791714,43.52172775101944,-5.624740463691231,43.5217880631737,-5.62473474308758
5000,96,4040,6.740388406174121,43.521728178348994,-5.624740479781599,43.5217885942531,-5.62473492668668
5010,97,4040,6.6700598988482085,43.52172927281158,-5.624738899199164,43.5217891084043,-5.62473456246566
5020,98,4040,6.75639475412373,43.521728182610964,-5.624737115306447,43.5217888540529,-5.6247348472925
5030,99,4040,6.8242290245216015,43.521727393757935,-5.624737610760772,43.5217886887974,-5.62473624047219
5040,100,4040,6.949146349784731,43.521726512808584,-5.6247399570053185,43.5217889364837,-5.62474056731589
5050,101,4040,7.146080488925024,43.52172506382179,-5.624745232094136,43.5217892504093,-5.62474660732634
5060,102,4040,7.4953940146737015,43.521722870400495,-5.624753923775457,43.5217901910553,-5.62475564848585
5070,103,4040,8.053982228138302,43.52171995523725,-5.624765747916551,43.5217921559773,-5.62477215705042
5080,104,4040,8.54820434218367,43.52171710506826,-5.6247777778465755,43.5217937054901,-5.62478521125711
5090,105,4040,9.004209957323258,43.521714588024636,-5.624788751042984,43.5217952694467,-5.62479668348656
5100,106,4040,9.488175081797676,43.52171221920405,-5.624798867094301,43.5217969495191,-5.62481162368421
5110,107,4040,9.920597144919592,43.52170985386698,-5.624808999653771,43.5217983915345,-5.62482300560275
5120,108,4040,10.301295620731892,43.52170777351771,-5.624818175290646,43.5217996840573,-5.62483301291416
5130,109,4040,10.658141769135119,43.52170612859753,-5.624825373609336,43.521800980641,-5.62484335212214
5140,110,4040,10.924436053335645,43.521704621769544,-5.624831538032374,43.5218017692586,-5.6248506978363
5150,111,4040,11.163674698871223,43.52170327088197,-5.624837257050969,43.5218025193594,-5.62485709015849
5160,112,4040,11.450130757753135,43.52170197389681,-5.624842578850224,43.5218035263988,-5.62486510982599
5170,113,4040,11.599748771734697,43.521700958260816,-5.6248465035068715,43.5218038567214,-5.62486916559492
5180,114,4040,11.69501353859057,43.521700398394216,-5.6248486231425625,43.5218041578995,-5.62487133296271
5190,115,4040,11.72530243453131,43.52170052185106,-5.624849175883393,43.5218045229695,-5.62487217888922
5200,116,4040,11.703838059086404,43.521701374192844,-5.62484886816735,43.5218051583938,-5.62487205606445
5210,117,4040,11.73540445033292,43.52170149196822,-5.624848649251867,43.5218054958098,-5.62487240710036
5220,118,4040,11.777607516973475,43.521700733596944,-5.624849548944355,43.5218050052346,-5.62487426038856
5230,119,4040,11.879201195027141,43.52169958830213,-5.624851639828023,43.5218046720164,-5.62487725572489
5240,120,4040,12.077038066068742,43.52169790020449,-5.624855958143684,43.5218046835989,-5.62488239078293
5250,121,4040,12.434269882098821,43.52169553853607,-5.6248630910872315,43.5218049799795,-5.62489390469459
5260,122,4040,12.884719271481488,43.521692460309225,-5.624873163416208,43.5218056870402,-5.62490628197111
5270,123,4040,13.378238654025717,43.52168921525096,-5.624883869673105,43.52180663125,-5.62491920300346
5280,122,6500,26.37444426587837,43.52164757114049,-5.624693958593719,43.5218076454,-5.62493484664338
5290,121,6500,25.81740548356181,43.521649982382854,-5.624713006925612,43.5218084513056,-5.62494653975893
5300,120,6500,25.235204987045734,43.52165232472772,-5.624731650916066,43.5218091015678,-5.62495746123822
5310,119,6500,24.942646527658503,43.52165453479235,-5.624749977255082,43.5218100970076,-5.6249723705761
5320,118,6500,24.43935804428298,43.521656754301596,-5.624768056052376,43.5218107130023,-5.62498389928002
5330,117,6500,23.92636477673002,43.52165903296928,-5.624785917793595,43.5218114927446,-5.62499485284725
5340,116,6500,23.58904578461281,43.521661382552324,-5.624804077867089,43.5218125369986,-5.62500888922668
5350,115,6500,23.10665829742351,43.5216633461276,-5.624820307184771,43.5218130227762,-5.62501864039719
5360,114,6500,22.69530780411146,43.52166507801634,-5.624833608374168,43.5218134132214,-5.62502649371488
5370,113,6500,22.5339959348728,43.52166659452107,-5.624844929641411,43.5218141509002,-5.62503604025625
5380,112,6500,22.22551076501191,43.52166806626217,-5.624855835357208,43.5218146482261,-5.62504278243288
5390,111,6500,21.93175369719086,43.52166927648185,-5.6248658420618325,43.52181497615,-5.62504873227427
5400,110,6500,21.780795816483042,43.52167021175159,-5.624873028249232,43.5218153666979,-5.62505396303018
5410,109,6500,21.673663915890693,43.52167060651394,-5.624876578104653,43.5218155230439,-5.6250558946728
5420,108,6500,21.630214942134447,43.521671273949146,-5.6248772322099585,43.5218158398138,-5.62505628171952
5430,107,6500,21.597072189127626,43.521672222843,-5.624877188374841,43.5218165716671,-5.62505595667577
5440,106,6500,21.181007287252367,43.52167476926554,-5.624881320050154,43.5218165477482,-5.62505632056606
5450,105,6500,21.194533597651652,43.52167383648559,-5.624882900618474,43.521816102235,-5.62505739966585
5460,104,6500,21.231431991468014,43.52167379239837,-5.624886331169932,43.5218165209511,-5.62506079986558
5470,103,6500,20.958959404553237,43.52167704673846,-5.624894244925452,43.5218184550154,-5.62506567556946
5480,102,6500,20.430579737802944,43.52168294993787,-5.624907328466061,43.521821553296,-5.62507323739731
5490,101,6500,19.95526049403479,43.52169161054857,-5.624925809868961,43.5218273512041,-5.62508728209393
5500,100,6500,19.20120527745725,43.52170062523873,-5.624945260453622,43.521832452255,-5.6250986660446
5510,99,6500,18.459995712492418,43.5217089734868,-5.624963576903363,43.5218368256674,-5.62510922056186
5520,98,6500,18.076750253210157,43.52171654143832,-5.62498080160228,43.5218422121931,-5.62512262835642
5530,97,6500,17.452732015647307,43.52172389965954,-5.6249975202704805,43.5218462640725,-5.625132693465
5540,96,6500,16.752357547267135,43.521731472405996,-5.625013952350978,43.5218500175752,-5.62514179969922
5550,95,6500,16.442986039462692,43.52173770416205,-5.625027323749627,43.5218543866613,-5.62515223210052
5560,94,6500,16.042548749927313,43.521742648349516,-5.625038190368347,43.5218571487849,-5.6251588759795
